query	qlen	hits	sgenome	sseqid	qcovGnm	cls	hsp	qcovHSP	alenHSP	pident	gaps	qstart	qend	sstart	send	sstr	slen	evalue	bitscore
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	1	1	51.908	17553	95.454	17	16248	33783	3598	21150	+	33525	0.00e+00	28157
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	2	2	10.778	3641	93.683	0	1	3641	21151	24791	+	33525	0.00e+00	5530
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	2	3	20.137	6807	95.578	20	3528	10330	24641	31431	+	33525	0.00e+00	11036
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	3	4	11.254	3804	96.320	10	12565	16366	1	3796	+	33525	0.00e+00	6293
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	4	5	7.018	2371	98.018	0	10111	12481	31155	33525	+	33525	0.00e+00	4064
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	5	6	6.269	2118	96.648	0	17598	19715	4959	7076	+	33525	0.00e+00	3499
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	6	7	6.234	2106	96.581	0	17626	19731	4987	7092	+	33525	0.00e+00	3474
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	7	8	5.805	1961	96.634	0	17708	19668	5069	7029	+	33525	0.00e+00	3240
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	8	9	3.277	1107	98.193	0	10111	11217	31155	32261	+	33525	0.00e+00	1907
ENA|CP153139|CP153139.1	33783	100	SAMN13041527	SAMN13041527.contig00010	99.754	9	10	3.167	1070	97.477	0	11412	12481	32456	33525	+	33525	0.00e+00	1808
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	1	1	51.908	17553	95.454	17	16248	33783	3808	21360	+	33735	0.00e+00	28157
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	2	2	10.778	3641	93.683	0	1	3641	21361	25001	+	33735	0.00e+00	5530
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	2	3	20.137	6807	95.578	20	3528	10330	24851	31641	+	33735	0.00e+00	11036
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	3	4	11.876	4014	96.462	10	12355	16366	1	4006	+	33735	0.00e+00	6662
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	4	5	7.018	2371	98.018	0	10111	12481	31365	33735	+	33735	0.00e+00	4064
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	5	6	5.944	2008	96.663	0	17724	19731	5295	7302	+	33735	0.00e+00	3319
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	6	7	5.805	1961	96.634	0	17708	19668	5279	7239	+	33735	0.00e+00	3240
ENA|CP153139|CP153139.1	33783	100	SAMN12999663	SAMN12999663.contig00015	100.000	7	8	3.277	1107	98.193	0	10111	11217	31365	32471	+	33735	0.00e+00	1907
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	1	1	51.896	17550	95.413	18	16252	33783	17336	34885	-	34885	0.00e+00	28128
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	2	2	18.311	6207	96.955	21	10111	16296	3	6209	-	34885	0.00e+00	10455
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	3	3	10.277	3472	96.515	1	6859	10330	5933	9403	-	34885	0.00e+00	5725
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	3	4	3.354	1133	99.117	0	10252	11384	4936	6068	-	34885	0.00e+00	1999
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	4	5	10.766	3637	93.786	0	1	3637	13699	17335	-	34885	0.00e+00	5541
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	4	6	9.824	3322	95.966	17	3567	6885	10538	13845	-	34885	0.00e+00	5478
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	5	7	6.426	2191	95.618	20	11402	13572	2728	4918	-	34885	0.00e+00	3622
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	6	8	6.370	2152	96.561	0	17580	19731	31395	33546	-	34885	0.00e+00	3548
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	7	9	6.118	2067	96.420	0	17689	19755	31371	33437	-	34885	0.00e+00	3395
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	8	10	5.553	1876	96.535	0	17692	19567	31559	33434	-	34885	0.00e+00	3090
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	9	11	5.559	1898	95.311	20	11695	13572	2728	4625	-	34885	0.00e+00	3126
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	10	12	4.523	1531	95.820	15	5358	6885	10538	12056	-	34885	0.00e+00	2549
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	11	13	3.531	1193	98.575	0	10111	11303	5017	6209	-	34885	0.00e+00	2075
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	12	14	3.502	1183	98.648	0	10111	11293	5027	6209	-	34885	0.00e+00	2062
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	13	15	3.395	1158	96.459	11	16252	17398	33728	34885	-	34885	0.00e+00	1963
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	14	16	3.185	1077	98.793	1	15221	16296	3	1079	-	34885	0.00e+00	1893
ENA|CP153139|CP153139.1	33783	100	SAMN35623640	SAMN35623640.contig00014	100.000	15	17	3.164	1069	96.352	2	3567	4635	12779	13845	-	34885	0.00e+00	1766
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	1	1	51.801	17518	95.405	18	16284	33783	1	17518	+	34885	0.00e+00	28070
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	2	2	18.412	6241	96.956	21	10111	16330	28645	34885	+	34885	0.00e+00	10511
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	3	3	10.277	3472	96.515	1	6859	10330	25451	28921	+	34885	0.00e+00	5725
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	4	4	9.824	3322	95.966	17	3567	6885	21009	24316	+	34885	0.00e+00	5478
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	5	5	10.766	3637	93.786	0	1	3637	17519	21155	+	34885	0.00e+00	5541
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	6	6	6.568	2219	96.665	0	17513	19731	1241	3459	+	34885	0.00e+00	3669
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	7	7	6.400	2182	95.600	20	11412	13573	29946	32127	+	34885	0.00e+00	3606
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	8	8	6.246	2110	96.540	0	17615	19724	1343	3452	+	34885	0.00e+00	3476
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	9	9	6.062	2068	95.358	20	11526	13573	30060	32127	+	34885	0.00e+00	3400
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	10	10	5.979	2020	96.485	0	17626	19645	1354	3373	+	34885	0.00e+00	3323
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	11	11	5.559	1878	96.539	0	17726	19603	1454	3331	+	34885	0.00e+00	3094
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	12	12	3.286	1111	98.740	1	15221	16330	33775	34885	+	34885	0.00e+00	1950
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	13	13	3.277	1107	98.555	0	10111	11217	28645	29751	+	34885	0.00e+00	1925
ENA|CP153139|CP153139.1	33783	100	SAMN35685298	SAMN35685298.contig00014	100.000	14	14	3.300	1126	96.359	11	16284	17398	1	1126	+	34885	0.00e+00	1905
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00017	99.414	1	1	51.653	17467	95.346	29	16334	33783	10223	27677	-	27679	0.00e+00	27996
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00017	99.414	2	2	10.677	3607	93.845	0	1	3607	6616	10222	-	27679	0.00e+00	5505
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00017	99.414	2	3	19.800	6692	96.264	18	3528	10216	56	6732	-	27679	0.00e+00	11041
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00017	99.414	3	4	5.375	1819	96.207	15	5358	7173	3098	4904	-	27679	0.00e+00	3047
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00017	99.414	4	5	3.158	1067	97.657	0	9150	10216	56	1122	-	27679	0.00e+00	1811
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00022	99.414	5	6	17.521	5921	97.332	2	10332	16250	1	5921	-	5921	0.00e+00	9984
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00022	99.414	6	7	6.480	2191	96.577	2	11402	13590	2661	4851	-	5921	0.00e+00	3631
ENA|CP153139|CP153139.1	33783	100	SAMN37820281	SAMN37820281.contig00022	99.414	7	8	5.612	1898	96.417	2	11695	13590	2661	4558	-	5921	0.00e+00	3135
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	1	1	50.978	17229	95.479	7	16562	33783	12411	29639	-	33633	0.00e+00	27609
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	2	2	30.578	10333	95.403	16	1	10330	2091	12410	-	33633	0.00e+00	16579
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	3	3	11.793	3986	96.713	2	12456	16439	29648	33633	-	33633	0.00e+00	6616
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	4	4	3.224	1089	97.704	0	9107	10195	2226	3314	-	33633	0.00e+00	1851
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	4	5	7.006	2367	98.099	0	10111	12477	1	2367	-	33633	0.00e+00	4066
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	5	6	5.944	2009	96.665	1	17724	19731	26469	28477	-	33633	0.00e+00	3330
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	6	7	5.778	1953	96.621	1	17717	19668	26532	28484	-	33633	0.00e+00	3234
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	7	8	5.370	1817	96.092	15	5360	7173	5247	7051	-	33633	0.00e+00	3034
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	8	9	3.596	1215	98.519	0	10111	11325	1153	2367	-	33633	0.00e+00	2111
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	9	10	3.277	1107	98.464	0	10111	11217	1261	2367	-	33633	0.00e+00	1920
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	10	11	3.191	1078	98.423	0	10111	11188	1290	2367	-	33633	0.00e+00	1867
ENA|CP153139|CP153139.1	33783	100	SAMN02846108	SAMN02846108.contig00037	99.639	11	12	3.469	1174	95.486	2	12456	13627	32460	33633	-	33633	0.00e+00	1896
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	1	1	44.839	15151	98.832	4	18636	33783	17065	32214	-	34343	0.00e+00	26557
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	2	2	37.895	12805	98.055	31	3493	16294	1	12777	-	34343	0.00e+00	22128
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	3	3	9.194	3106	98.809	0	1	3106	13959	17064	-	34343	0.00e+00	5434
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	4	4	6.616	2235	99.732	0	11474	13708	2587	4821	-	34343	0.00e+00	4004
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	5	5	6.592	2227	99.731	0	11412	13638	2657	4883	-	34343	0.00e+00	3990
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	6	6	6.281	2122	99.576	0	9263	11384	4911	7032	-	34343	0.00e+00	3786
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	7	7	6.148	2077	99.711	0	11517	13593	2702	4778	-	34343	0.00e+00	3719
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	8	8	6.107	2101	97.906	38	16596	18658	32094	34194	-	34343	0.00e+00	3766
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	9	9	6.030	2037	99.558	0	9267	11303	4992	7028	-	34343	0.00e+00	3633
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	10	10	6.012	2031	99.557	0	9263	11293	5002	7032	-	34343	0.00e+00	3622
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	11	11	5.908	1996	99.699	0	11608	13603	2692	4687	-	34343	0.00e+00	3573
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	12	12	5.743	1940	99.536	0	9263	11202	5093	7032	-	34343	0.00e+00	3458
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	13	13	3.866	1306	98.928	0	14989	16294	1	1306	-	34343	0.00e+00	2293
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	14	14	3.182	1075	99.070	0	15220	16294	1	1075	-	34343	0.00e+00	1894
ENA|CP153139|CP153139.1	33783	100	SAMN38502326	SAMN38502326.contig00015	97.966	15	15	3.067	1036	99.035	0	3493	4528	11742	12777	-	34343	0.00e+00	1824
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	1	1	44.839	15151	98.825	4	18636	33783	1863	17012	+	34249	0.00e+00	26552
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	2	2	20.241	6841	96.930	31	3493	10330	21144	27956	+	34249	0.00e+00	11548
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	2	3	3.191	1078	99.722	0	10252	11329	27821	28898	+	34249	0.00e+00	1930
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	3	4	3.194	1079	99.722	0	9101	10179	26727	27805	+	34249	0.00e+00	1932
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	3	5	18.284	6177	99.110	0	10111	16287	27680	33856	+	34249	0.00e+00	10891
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	4	6	9.194	3106	98.809	0	1	3106	17013	20118	+	34249	0.00e+00	5434
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	5	7	6.222	2102	99.524	0	11486	13587	29055	31156	+	34249	0.00e+00	3746
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	6	8	5.911	1997	99.499	0	11591	13587	29160	31156	+	34249	0.00e+00	3557
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	7	9	5.757	1983	98.084	38	16714	18658	1	1983	+	34249	0.00e+00	3580
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	8	10	3.543	1197	99.415	0	9134	10330	26760	27956	+	34249	0.00e+00	2127
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	9	11	3.425	1157	99.049	0	3493	4649	21144	22300	+	34249	0.00e+00	2037
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	10	12	3.333	1126	99.023	0	10111	11236	27680	28805	+	34249	0.00e+00	1981
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	11	13	3.244	1096	97.901	0	18636	19731	1863	2958	+	34249	0.00e+00	1873
ENA|CP153139|CP153139.1	33783	100	SAMN20396744	SAMN20396744.contig00057	97.596	12	14	2.978	1044	96.360	38	17653	18658	940	1983	+	34249	0.00e+00	1887
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	1	1	44.673	15095	98.880	4	18692	33783	23309	38402	-	38456	0.00e+00	26492
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	2	2	30.240	10216	98.590	12	1	10216	13105	23308	-	38456	0.00e+00	17832
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	3	3	3.188	1077	99.536	0	11527	12603	10889	11965	-	38456	0.00e+00	1920
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	3	4	11.547	3901	99.026	5	12543	16443	7263	11158	-	38456	0.00e+00	6900
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	4	5	7.042	2379	99.369	0	10225	12603	10889	13267	-	38456	0.00e+00	4222
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	5	6	6.018	2033	99.852	0	16520	18552	1	2033	-	38456	0.00e+00	3653
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	6	7	3.499	1182	99.577	0	11422	12603	10889	12070	-	38456	0.00e+00	2109
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	6	8	3.451	1166	98.971	1	12543	13708	9994	11158	-	38456	0.00e+00	2058
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	7	9	3.623	1224	97.876	4	15220	16443	7263	8482	-	38456	0.00e+00	2118
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	8	10	3.475	1174	97.785	4	15270	16443	7263	8432	-	38456	0.00e+00	2028
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	9	11	3.274	1106	99.096	0	10225	11330	12162	13267	-	38456	0.00e+00	1950
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	10	12	3.188	1077	96.286	0	9140	10216	13105	14181	-	38456	0.00e+00	1763
ENA|CP153139|CP153139.1	33783	100	SAMEA111504834	SAMEA111504834.contig00020	99.340	10	13	3.197	1080	99.074	0	10225	11304	12188	13267	-	38456	0.00e+00	1903
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	1	1	48.267	16311	96.046	28	1	16306	1	16288	-	31583	0.00e+00	26660
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	2	2	41.231	13935	95.070	7	19855	33783	16289	30222	-	31583	0.00e+00	22083
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	3	3	6.323	2136	98.268	0	9158	11293	5007	7142	-	31583	0.00e+00	3685
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	4	4	6.281	2122	98.256	0	9263	11384	4916	7037	-	31583	0.00e+00	3660
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	5	5	6.506	2200	96.227	11	11402	13599	2708	4898	-	31583	0.00e+00	3656
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	6	6	6.030	2037	98.184	0	9267	11303	4997	7033	-	31583	0.00e+00	3507
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	7	7	5.639	1907	96.015	11	11695	13599	2708	4605	-	31583	0.00e+00	3160
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00048	97.025	8	8	3.218	1087	98.712	0	15220	16306	1	1087	-	31583	0.00e+00	1898
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00110	97.025	9	9	7.596	2577	97.090	12	16284	18849	152	2727	-	2727	0.00e+00	4378
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00110	97.025	10	10	3.366	1137	97.889	1	17713	18849	152	1287	-	2727	0.00e+00	1952
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00110	97.025	11	11	3.315	1120	97.946	1	17730	18849	152	1270	-	2727	0.00e+00	1925
ENA|CP153139|CP153139.1	33783	100	SAMN36410472	SAMN36410472.contig00110	97.025	12	12	3.300	1126	96.536	11	16284	17398	1602	2727	-	2727	0.00e+00	1914
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	1	1	43.676	14758	98.868	4	19029	33783	15802	30558	+	35038	0.00e+00	25894
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	2	2	18.089	6111	99.395	0	10253	16363	1	6111	+	35038	0.00e+00	10853
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	2	3	5.817	1965	99.796	0	16631	18595	6329	8293	+	35038	0.00e+00	3526
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	3	4	9.194	3106	99.227	0	1	3106	30559	33664	+	35038	0.00e+00	5494
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	4	5	6.755	2282	99.825	0	11427	13708	1175	3456	+	35038	0.00e+00	4098
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	5	6	6.607	2232	99.821	0	11547	13778	1295	3526	+	35038	0.00e+00	4008
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	6	7	5.627	1901	99.790	0	11773	13673	1521	3421	+	35038	0.00e+00	3411
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	7	8	3.392	1184	96.791	38	17513	18658	7211	8394	+	35038	0.00e+00	2140
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	8	9	3.472	1173	99.062	0	15195	16367	4943	6115	+	35038	0.00e+00	2066
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00022	96.338	9	10	3.022	1021	99.804	0	10253	11273	1	1021	+	35038	0.00e+00	1833
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00025	96.338	10	11	19.365	6545	97.173	31	3590	10131	1	6517	+	6517	0.00e+00	11128
ENA|CP153139|CP153139.1	33783	100	SAMN20848298	SAMN20848298.contig00025	96.338	11	12	3.052	1031	100.000	0	9101	10131	5487	6517	+	6517	0.00e+00	1860
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	1	1	43.676	14758	98.868	4	19029	33783	10892	25648	-	41512	0.00e+00	25894
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	2	2	20.200	6827	97.188	31	3493	10316	1	6799	-	41512	0.00e+00	11604
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	3	3	18.275	6174	99.368	0	10190	16363	35339	41512	-	41512	0.00e+00	10958
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	3	4	5.817	1965	99.796	0	16631	18595	33157	35121	-	41512	0.00e+00	3526
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	4	5	9.194	3106	99.227	0	1	3106	7786	10891	-	41512	0.00e+00	5494
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	5	6	6.616	2235	99.821	0	11474	13708	37994	40228	-	41512	0.00e+00	4013
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	6	7	6.592	2227	99.820	0	11412	13638	38064	40290	-	41512	0.00e+00	3999
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	7	8	6.145	2076	99.807	0	11517	13592	38110	40185	-	41512	0.00e+00	3727
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	8	9	6.092	2058	99.806	0	11546	13603	38099	40156	-	41512	0.00e+00	3694
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	9	10	4.082	1379	98.912	0	14989	16367	35335	36713	-	41512	0.00e+00	2419
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	10	11	3.481	1176	99.745	0	9141	10316	1	1176	-	41512	0.00e+00	2107
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	11	12	3.147	1063	99.718	0	9254	10316	1	1063	-	41512	0.00e+00	1903
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	12	13	3.182	1075	98.977	0	3493	4567	5725	6799	-	41512	0.00e+00	1889
ENA|CP153139|CP153139.1	33783	100	SAMN20984562	SAMN20984562.contig00028	96.797	13	14	3.170	1071	98.973	0	15297	16367	35335	36405	-	41512	0.00e+00	1882
ENA|CP153139|CP153139.1	33783	100	SAMN36289186	SAMN36289186.contig00045	96.454	1	1	44.220	14942	97.698	3	18845	33783	3561	18502	-	18502	0.00e+00	25414
